inTp,inHd,otmsuplyqy,acSlrdQy,cunt,ph,outTp,outWs,daysuplyqy,inCo2,ec,frtstGrupp,lefstalklt,frtstSetCo,pllnLt,flanGrupp,frtstCo,flanJnt,tcdmt,frmhsFclu,hvstGrupp,hvstJnt,grwtLt,fcluHg,lefLt,flwrCo,hvstCo,lefCunt,frtstJnt,lefBt,stemThck,frmAr,frmDov,outtrn_cumsum,WaterUsage,WaterCost,FertilizerUsage,FertilizerCost,CO2Usage,CO2Cost,MistUsageTime,Mist Cost,HeatingEnergyUsage_cumsum,frmDist,date
19.086331107511096,88.8242487551523,114.8548110769185,1497.180263480548,10.703830759344736,5.347603754642893,5.397789184900573,0.0,0.0,564.8767750410207,2.9652722717247837,6.933955432197875,0.0,0.0,0.0,7.464835638753102,18.72616754019303,0.0,0.0,7.900628555512326,1.101238556751208,0.0,25.932791909807293,31.47569532580608,55.60841239319576,0.0,0.0,12.66693575760983,0.0,55.551737648393726,10.631546925682741,900,7.6,16695.683711944974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF1767,2018-12-09
22.549306226610636,98.0718030304266,90.72280307863427,0.0,19.132712061997154,6.336446198868471,16.89776209505994,0.0,0.0,498.83197112607746,3.152931127393166,5.2904378912115995,0.0,0.0,0.0,6.054337585581662,15.10614569063207,0.0,0.0,6.550589096955156,0.873948597122512,0.0,19.94757666253545,24.85467566040308,45.70820381409241,0.0,0.0,13.10914208801513,0.0,43.40880932616472,11.33850986043412,900,8.5,14978.441630504572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF1880,2017-09-03
26.52100869374204,98.5595733158472,0.0,1959.999025948775,0.0,0.0,24.07455722900666,0.0,0.0,474.31818032603945,0.0,4.564216120698076,0.0,0.0,0.0,5.113171744747021,11.670889427284848,0.0,0.0,5.7478465285813805,0.0,0.0,14.278672858076343,10.884641892221012,24.421289393548744,0.0,0.0,10.11161719034434,0.0,22.97876389042706,5.367601284478846,1300,8.8,7334.637721427988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF1886,2017-07-09
26.033249468424863,99.31429494752123,0.0,1909.800395656056,0.0,0.0,24.537592134912188,0.0,0.0,468.768396700156,0.0,4.741093458905229,0.0,0.0,0.0,5.274523659912931,11.369222668584284,0.0,0.0,5.411995583592146,0.0,0.0,14.379746421147276,10.65046042124365,25.003407877651973,0.0,0.0,9.429241274728609,0.0,22.99817139331251,5.19878398462191,1300,8.8,7331.563288278477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF1916,2017-07-09
23.06743663219158,96.36142182727978,91.57039819828842,1661.0398947341564,19.32939036478998,6.376585867849198,18.504888114034483,1.6272815443702084,0.0,531.410625886938,4.247012356950171,5.21855304088231,0.0,0.0,0.0,6.189905932236353,13.148984953735674,0.0,0.0,6.732866883957802,0.6878066098796365,0.0,18.130263667981243,16.924592512148845,38.92472350020172,0.0,0.0,11.991823493887292,0.0,36.86472159073037,8.823332496647215,1200,7.9,22666.650993161773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF1934,2017-08-27
23.557468981535795,97.57147081141787,89.71948805394887,1650.1527055961628,18.676666092177793,6.513601642563226,18.472544219298815,1.5209224245411055,0.0,534.353956905984,4.250553052938812,5.274804664376871,0.0,0.0,0.0,6.456165715136226,13.729275149055185,0.0,0.0,6.705662256120336,0.7065633678057104,0.0,18.0957936634207,16.844933915682294,38.754707961550025,0.0,0.0,12.001111828603813,0.0,37.41515114022859,8.95885620174704,1200,7.9,21485.815689971907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF1975,2017-08-27
21.15410502405208,97.90178319489354,88.4394195790463,965.3314703308606,13.268600218941142,6.434978914003811,8.016290275895836,1.5026189403444812,0.0,515.4209512538732,3.3418673505788368,5.466254567382434,0.0,0.0,0.0,6.2427491003699,12.947071746493245,0.0,0.0,6.6123333737617065,1.8220998000079813,0.0,10.09747114765152,18.96121696433338,0.0,0.0,0.0,9.816122294302751,0.0,0.0,8.455998153467613,800,9.4,12722.65039977893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF1991,2017-09-24
23.833676917878673,95.71448151615525,101.31469194947472,0.0,8.812815345594252,6.131196322363934,16.9098128427882,1.6864612521853954,0.0,588.9979163004514,3.1163036932800394,5.272737318649592,0.0,0.0,0.0,6.509784691668924,9.682468384893845,0.0,0.0,7.552822380748371,1.6532846271312263,0.0,23.64652275326052,25.770313053179724,51.91170352531386,0.0,1.1698853143982433,12.276426912218422,0.0,52.42526044439262,13.77872707349789,1500,12.1,24394.72007723455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2008,2017-09-03
22.41173404334353,97.84570196084512,89.2593925338624,0.0,18.98006477131179,6.373609681907551,17.03200619972146,0.0,0.0,502.7804388503456,3.1116712026024382,5.233828731612407,0.0,0.0,0.0,6.065473459372406,15.316327455928967,0.0,0.0,6.671209585213585,0.9155487203499063,0.0,19.703476231928626,25.224885790258725,44.91432825730236,0.0,0.0,13.816472561176305,0.0,43.417513451214106,10.980319799103846,900,8.5,15171.238541064758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2027,2017-09-03
22.4392141904059,99.13564650089555,84.71903155457852,0.0,18.382968540835375,6.434225615404694,16.14095825852751,0.0,0.0,491.0046339731196,3.113042710585599,5.370490796857159,0.0,0.0,0.0,6.111119801759116,15.5712821324803,0.0,0.0,6.698068271312232,0.9087504470493233,0.0,19.284461223667325,25.09412958724776,45.64959540463674,0.0,0.0,13.490817704621836,0.0,42.85784256265624,11.105707556315444,900,8.5,15408.213677576854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2032,2017-09-03
24.333166783931667,94.7649447809996,97.8230096541588,0.0,8.852083730875552,6.244788636212183,17.280132981267545,1.5836875331640161,0.0,587.8574691116909,3.094953097172551,5.450122037500829,0.0,0.0,0.0,6.695822225730845,9.25303880164142,0.0,0.0,7.1654905238640545,1.753487740500326,0.0,23.52180461209476,25.37795108868581,52.06309525814509,0.0,1.157987558180878,11.857058554121235,0.0,51.77609569736553,13.539075615464185,1500,12.1,23576.997932705886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2191,2017-09-03
18.687280188456036,89.2484433182833,110.47567747592176,1490.9336939401544,10.200289452418753,5.45255627227414,4.989796908791384,0.0,0.0,558.9584022921856,3.0169300981292593,6.68387121760509,0.0,0.0,0.0,7.472364082541601,18.99694514621317,0.0,0.0,8.062834904675922,1.1346130998172743,0.0,25.291679474460654,30.661577638862138,55.82089827487187,0.0,0.0,12.67204468362785,0.0,58.975059473167526,11.315447555770747,900,7.6,15681.18265604143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2244,2018-12-09
18.606071346655686,89.38702444892338,114.05635641695976,1515.2932994256198,10.175229248211775,5.269703427612294,5.231435350777257,0.0,0.0,575.5801702409035,2.965155114063614,6.818587770988954,0.0,0.0,0.0,7.3453868708199,18.74334949666047,0.0,0.0,8.108110354551204,1.0448650174804257,0.0,25.92629171495828,31.444173448345065,56.322149690783874,0.0,0.0,12.16803154292438,0.0,58.06730212398048,10.988487406915919,900,7.6,15890.143973268843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2259,2018-12-09
23.08783401195981,98.58424056456572,90.50104603361862,1703.0488726258993,18.504840743838916,6.4293503916654755,18.001287628270656,1.5561385571783761,0.0,506.0563329826218,3.870329672354251,5.282133447543505,0.0,0.0,0.0,6.219349338601081,13.470662938958728,0.0,0.0,6.538466860388248,0.7547726190013428,0.0,18.27136621968921,16.94817466818564,36.879913072679145,0.0,0.0,11.633281589068538,0.0,35.97052224775303,9.014753173336226,1200,7.9,22839.4340990186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2274,2017-08-27
21.759288317063437,101.87346590546241,162.01862553660865,1517.8354013810858,13.409859894778009,6.300740512402573,13.629297376168626,1.9768494425204777,0.0,590.9249265773628,3.3173351247202203,7.340039581237812,0.0,0.0,0.0,7.8204251835504275,17.28483130002814,0.0,0.0,8.410797284745879,2.0054842735287144,0.0,22.90353122733434,29.835856488341907,55.919174220880635,0.0,0.0,13.46529739062332,0.0,52.83128536614794,12.975914954982613,800,8.4,20166.57903555473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2319,2018-09-16
26.434893852138522,98.40832264903888,0.0,1904.3595631111916,0.0,0.0,23.812766473355957,0.0,0.0,479.84637415895173,0.0,4.685295457662864,0.0,0.0,0.0,5.01951356320404,11.62035968898829,0.0,0.0,5.614268595593621,0.0,0.0,14.52362662061087,11.097262117837687,23.431581662622406,0.0,0.0,10.032741161419839,0.0,23.851652426285703,4.934461009774973,1300,8.8,7153.98840949997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2335,2017-07-09
23.407353165839417,96.78726562402227,90.0404269514907,1697.853878557013,18.984821925078982,6.531130486456301,18.294236850251416,1.5347848906740722,0.0,528.5282088902469,4.226299399269824,5.441563878721942,0.0,0.0,0.0,6.472523338572215,13.21741155464511,0.0,0.0,6.968560222554979,0.7028487399947435,0.0,17.50214269271156,17.33185935706379,37.069643327891036,0.0,0.0,12.214729411438364,0.0,36.98978217404921,8.458778472708797,1200,7.9,21187.030177828965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2347,2017-08-27
23.799924262008044,95.4045541318951,99.94431889632531,0.0,8.726224642176277,6.194092021995127,17.68046071731307,1.605622405750475,0.0,593.2042113424072,3.132139869856929,5.590115486599269,0.0,0.0,0.0,6.430593109714166,9.150785917690149,0.0,0.0,7.395194136889188,1.8008210705493521,0.0,23.098009193876827,25.492174962396668,53.14176485312128,0.0,1.1806112005711418,11.99657901421081,0.0,50.519617138844325,14.26631577732317,1500,12.1,24673.46725488041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2352,2017-09-03
23.130030033397293,95.53706500275533,90.0221464335098,1678.2971346384381,18.65622800687785,6.420968484459711,18.278773204272003,1.5527738687304393,0.0,517.7241046617456,4.072964116187173,5.222582162421493,0.0,0.0,0.0,6.222404347382846,13.222451663132391,0.0,0.0,6.361657331166024,0.6898319196390091,0.0,17.76225969812202,16.73991460670374,37.103407615863645,0.0,0.0,11.469406824651687,0.0,37.94500988473127,9.196548899591717,1200,7.9,20762.469292650647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2360,2017-08-27
22.818717463733154,97.6143828738865,90.93818384654278,1655.9701922392237,19.161996589617367,6.3847828555312205,18.519094837298084,1.5081785184605272,0.0,518.9653234445407,3.991861918533015,5.31191513717191,0.0,0.0,0.0,6.11971585086686,13.060377155383087,0.0,0.0,6.693245680788963,0.7049530496475557,0.0,18.73352222179659,16.855737831107806,39.5285352526357,0.0,0.0,11.419392911907595,0.0,36.45778085014332,9.04869429242463,1200,7.9,22163.540362864456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2371,2017-08-27
22.351342667007923,96.74755628820063,89.14449642688338,0.0,18.072356880413164,6.509662928772056,16.36108463678816,0.0,0.0,493.855773966753,3.18130434711554,5.292375910241539,0.0,0.0,0.0,5.808154199501049,15.799415233941597,0.0,0.0,6.792552928286787,0.936597874019685,0.0,19.5566782877712,23.946321114977163,45.283554067482115,0.0,0.0,13.632267317571207,0.0,42.95945188561975,11.472498033469096,900,8.5,15265.117437789975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2378,2017-09-03
23.05030086715932,97.37105687664443,90.46004538594738,1702.3953366392686,18.99466323805018,6.392369642112594,18.47111451641512,1.5148346515134221,0.0,520.5977594191372,4.284270306329269,5.308218462607256,0.0,0.0,0.0,6.166955734242385,13.77765819394424,0.0,0.0,6.507764711438873,0.7268712029989136,0.0,17.891906694757225,16.55759214931099,38.11530032655373,0.0,0.0,11.85325842905054,0.0,36.29005992243404,8.734410482856186,1200,7.9,22686.994039722515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2389,2017-08-27
23.177125611736372,96.68191359680476,88.0178330110799,1690.8757996463178,18.040932189284394,6.519208010325837,18.195322838057866,1.5614334429529695,0.0,540.2817020188147,4.325352685373813,5.477465383068782,0.0,0.0,0.0,6.4225591115149,13.250995557126512,0.0,0.0,6.757343782791977,0.6918000232087165,0.0,17.616086487800644,16.562468925743595,37.46337772363016,0.0,0.0,12.103567815153912,0.0,35.43040206655782,9.052280648999927,1200,7.9,21205.586486861965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2413,2017-08-27
23.762339954974195,96.59607251591538,98.80440623381959,0.0,8.866536750681302,6.087899429372844,16.956283477260556,1.5878773681537395,0.0,590.2726625774201,3.0558238481713036,5.434963362859973,0.0,0.0,0.0,6.528922498351607,9.31830175244572,0.0,0.0,7.436792982818761,1.7658983253053573,0.0,24.209126323327332,25.75467184610307,53.20057765946122,0.0,1.1671563141204935,11.992261216652468,0.0,52.9977623254483,13.89313135471859,1500,12.1,24960.215329840248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2422,2017-09-03
18.897976307047315,89.13940526531755,116.96069728351388,1502.4317020199207,10.171911507509225,5.369197682347215,4.908180658945789,0.0,0.0,576.8358060173225,2.9708368899235635,6.723122075237671,0.0,0.0,0.0,7.314446086223393,18.81684963665892,0.0,0.0,7.96533370900351,1.1150859184854225,0.0,25.99850733543584,30.663614190401915,55.80924612569105,0.0,0.0,12.73591053010558,0.0,57.60481257773593,11.042684132155705,900,7.6,17657.600406440506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2471,2018-12-09
20.59544810600356,97.23717657375124,85.8567502667749,943.8655326222182,13.940030339251384,6.376395579981112,8.223983372903191,1.5484057347967632,0.0,512.4869955665182,3.43133957404451,5.576782608632856,0.0,0.0,0.0,6.056088774329103,13.643357831503291,0.0,0.0,6.730865881363675,1.8281282336801337,0.0,10.147102633656933,18.26703713249803,0.0,0.0,0.0,9.89678498393798,0.0,0.0,8.441080314020299,800,9.4,13474.079466073965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2525,2017-09-24
24.422731173251805,92.32632777857027,98.42361494378497,0.0,8.474866929758818,6.132018106015425,16.35008897592667,1.5553857485370155,0.0,586.3780670260701,3.078237560316894,5.308301510344849,0.0,0.0,0.0,6.647839821913622,9.13637985716903,0.0,0.0,7.608480451522221,1.801219680022465,0.0,23.837599496353235,26.330264395481706,51.99980513579411,0.0,1.173575077457109,11.526487084911949,0.0,52.10214182632443,13.81414718204048,1500,12.1,23858.927586720423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2571,2017-09-03
22.284559324408505,100.03766156746998,88.33175658223162,0.0,18.79037238274723,6.367708206389512,16.757893930341808,0.0,0.0,496.55075624848683,3.1260345651590984,5.450884982556417,0.0,0.0,0.0,6.1349451107561315,15.272807157461152,0.0,0.0,6.467515656626642,0.9560072535659468,0.0,19.393999611711852,25.373101005195927,45.811193817065195,0.0,0.0,13.18090306183247,0.0,43.05551037804452,11.397149894108484,900,8.5,15192.752604915224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2630,2017-09-03
21.76573100700877,97.92193201808212,158.96856628081946,1566.0373801285612,13.4217591572909,6.3286182465414464,13.370956133162023,1.960094265401751,0.0,611.3576068837135,3.2807094954208296,7.359770734828695,0.0,0.0,0.0,8.071814101229151,17.13033776636967,0.0,0.0,8.237627887540413,1.9551026560552693,0.0,22.7994814922151,29.128798276923483,54.4297016054954,0.0,0.0,13.563840843528709,0.0,52.59877742104665,13.60881169455882,800,8.4,19964.03772730199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2640,2018-09-16
20.962630508779757,98.05522816382295,87.31743739433809,1012.9216257182571,13.251676166945904,6.431372862837065,8.205411435175476,1.6512426324837775,0.0,515.8697730121688,3.3716983552038404,5.420750213405055,0.0,0.0,0.0,6.138536818467002,13.365664944132092,0.0,0.0,6.735311891522306,1.8096707808203591,0.0,10.190763114882813,18.71960031193793,0.0,0.0,0.0,10.344981440228237,0.0,0.0,8.48749072579304,800,9.4,13009.476570850347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2686,2017-09-24
26.44857574929994,99.5126651549857,0.0,1955.8116388315593,0.0,0.0,24.174659365724207,0.0,0.0,475.0850852875783,0.0,4.640829821943994,0.0,0.0,0.0,5.1377543613135845,11.342294182699124,0.0,0.0,5.454971393178864,0.0,0.0,13.833379540118905,10.895953374608066,23.84613007199618,0.0,0.0,9.900780962425898,0.0,22.458268103131573,5.395133964097716,1300,8.8,7662.196904495188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2752,2017-07-09
21.598376485435647,98.82522630419994,157.15520815824144,1550.7334070058762,13.386701978953338,6.247041819081517,13.388981546983304,2.0002571252726242,0.0,604.0112912557224,3.305631869710922,7.2823533821222535,0.0,0.0,0.0,7.702227807103232,16.71453499544392,0.0,0.0,8.310742511281285,1.9524203424800217,0.0,23.721218495588865,30.490370944551465,56.83158956384506,0.0,0.0,13.679817119750776,0.0,53.72456385079018,13.169314875074532,800,8.4,19878.127796736837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2803,2018-09-16
23.093722695195016,94.8043276085789,90.34023575134957,1640.893680109671,17.782994946287566,6.3786799316865626,18.315586809688615,1.5247733213038293,0.0,526.1732744289121,4.020117480362959,5.2642324085694305,0.0,0.0,0.0,6.14666757274221,13.339271244357565,0.0,0.0,6.532273646005587,0.6686840918779633,0.0,18.39936296229013,17.469723375469723,38.75741556340954,0.0,0.0,11.538849746105925,0.0,36.82778863725639,9.244395644714547,1200,7.9,21810.76257872575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2809,2017-08-27
21.7864798315221,97.94560173553928,88.65946781402431,0.0,17.5733073365332,6.471311595433623,16.710558161469166,0.0,0.0,504.94342345799134,3.1062284726527114,5.413329647554845,0.0,0.0,0.0,6.044659789824934,15.467551726236854,0.0,0.0,6.705250939645514,0.9323887140411142,0.0,19.24755340523518,24.495506074656138,45.08062587591581,0.0,0.0,13.329165537730653,0.0,43.61044741758631,11.464844087166759,900,8.5,14435.006378459391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2822,2017-09-03
18.70566569139156,87.71779277977384,115.42954338675484,1506.5396490167516,10.270332263289921,5.442313242316926,5.299725225900555,0.0,0.0,571.4823100877794,2.997047391033519,6.9429743340861965,0.0,0.0,0.0,7.466428764964071,19.481394616906808,0.0,0.0,7.825399090566268,1.0951554818428169,0.0,25.965544880209517,31.463814051329063,55.632350623187456,0.0,0.0,12.569892021262705,0.0,57.85974295818893,11.015755638243801,900,7.6,17482.01985962622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2911,2018-12-09
25.48094316879875,96.07103205118194,0.0,1871.7010194742534,0.0,0.0,24.028685501572475,0.0,0.0,472.9990581702535,0.0,4.665022099860483,0.0,0.0,0.0,5.335317831486207,12.10376143889079,0.0,0.0,5.312924868191159,0.0,0.0,13.630123505808314,10.544059826047345,23.595099782167004,0.0,0.0,9.739013572428098,0.0,23.739203571645394,5.198889935019213,1300,8.8,7459.998950594742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2918,2017-07-09
23.02580304820702,98.87194290557072,89.28060301577914,1705.0783860887448,18.355169233664604,6.330052363369456,18.091188635480236,1.5200361633298003,0.0,524.6789617802793,4.162551137966593,5.08925108595268,0.0,0.0,0.0,6.168122820158234,13.089511657541937,0.0,0.0,6.486702906615981,0.7163295417104267,0.0,17.965480692830724,17.214948225933455,37.78595160122806,0.0,0.0,12.054101485630627,0.0,37.199311502692744,8.823669467305185,1200,7.9,21650.31976170715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2927,2017-08-27
21.49444943746804,96.28134514122976,155.57541737290438,1592.5529979003293,13.718552417891813,6.277981807959887,13.270469932933585,2.0410121169482878,0.0,606.96919136113,3.339215926637734,7.339665921159858,0.0,0.0,0.0,7.810249411151307,17.031680690395063,0.0,0.0,8.435818849259547,1.911030448127588,0.0,23.357733934944648,29.73968115448619,55.10183613853718,0.0,0.0,13.84918580763387,0.0,53.403971221894494,13.596583675558598,800,8.4,19587.28032033551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBSF2989,2018-09-16
